Track,Date,Driver,Lap,Time,Sector 1,Sector 2,Sector 3
Monza,2023-10-01,Mario,2626,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2627,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2628,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2629,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2630,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2631,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2632,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2633,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2634,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2635,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2636,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2637,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2638,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2639,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2640,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2641,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2642,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2643,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2644,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2645,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2646,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2647,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2648,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2649,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2650,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2651,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2652,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2653,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2654,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2655,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2656,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2657,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2658,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2659,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2660,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2661,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2662,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2663,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2664,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2665,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2666,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2667,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2668,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2669,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2670,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2671,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2672,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2673,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2674,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2675,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2676,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2677,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2678,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2679,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2680,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2681,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2682,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2683,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2684,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2685,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2686,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2687,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2688,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2689,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2690,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2691,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2692,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2693,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2694,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2695,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2696,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2697,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2698,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2699,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2700,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2701,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2702,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2703,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2704,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2705,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2706,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2707,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2708,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2709,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2710,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2711,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2712,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2713,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2714,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2715,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2716,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2717,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2718,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2719,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2720,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2721,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2722,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2723,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2724,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2725,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2726,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2727,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2728,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2729,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2730,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2731,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2732,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2733,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2734,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2735,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2736,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2737,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2738,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2739,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2740,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2741,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2742,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2743,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2744,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2745,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2746,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2747,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2748,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2749,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2750,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2751,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2752,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2753,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2754,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2755,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2756,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2757,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2758,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2759,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2760,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2761,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2762,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2763,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2764,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2765,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2766,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2767,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2768,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2769,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2770,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2771,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2772,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2773,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2774,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2775,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2776,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2777,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2778,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2779,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2780,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2781,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2782,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2783,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2784,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2785,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2786,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2787,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2788,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2789,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2790,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2791,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2792,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2793,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2794,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2795,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2796,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2797,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2798,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2799,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2800,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2801,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2802,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2803,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2804,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2805,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2806,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2807,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2808,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2809,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2810,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2811,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2812,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2813,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2814,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2815,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2816,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2817,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2818,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2819,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2820,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2821,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2822,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2823,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2824,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2825,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2826,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2827,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2828,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2829,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2830,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2831,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2832,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2833,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2834,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2835,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2836,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2837,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2838,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2839,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2840,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2841,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2842,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2843,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2844,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2845,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2846,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2847,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2848,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2849,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2850,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2851,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2852,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2853,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2854,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2855,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2856,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2857,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2858,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2859,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2860,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2861,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2862,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2863,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2864,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2865,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2866,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2867,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2868,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2869,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2870,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2871,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2872,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2873,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2874,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2875,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2876,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2877,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2878,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2879,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2880,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2881,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2882,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2883,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2884,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2885,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2886,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2887,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2888,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2889,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2890,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2891,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2892,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2893,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2894,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2895,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2896,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2897,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2898,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2899,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2900,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2901,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2902,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2903,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2904,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2905,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2906,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2907,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2908,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2909,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2910,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2911,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2912,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2913,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2914,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2915,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2916,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2917,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2918,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2919,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2920,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2921,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2922,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2923,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2924,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2925,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2926,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2927,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2928,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2929,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2930,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2931,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2932,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2933,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2934,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2935,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2936,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2937,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2938,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2939,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2940,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2941,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2942,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2943,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2944,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2945,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2946,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2947,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2948,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2949,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2950,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2951,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2952,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2953,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2954,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2955,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2956,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2957,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2958,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2959,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2960,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2961,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2962,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2963,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2964,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2965,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2966,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2967,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2968,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2969,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2970,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2971,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2972,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2973,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2974,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2975,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2976,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2977,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2978,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2979,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2980,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2981,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2982,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2983,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2984,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2985,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2986,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2987,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2988,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2989,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2990,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2991,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2992,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2993,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2994,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2995,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2996,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2997,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2998,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,2999,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3000,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3001,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3002,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3003,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3004,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3005,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3006,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3007,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3008,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3009,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3010,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3011,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,3012,1:25.100,28.500,29.100,27.500
